ID,Text,AudioSnippetPath
662389_665359,a bear isn't little .,/content/all_data/662389_665359.mp3
667669_670980,it's big .,/content/all_data/667669_670980.mp3
676511_680467,"is a chicken, it can flap .",/content/all_data/676511_680467.mp3
681919_685887,Tina is guess a chicken .,/content/all_data/681919_685887.mp3
686793_690044,is a silly guess .,/content/all_data/686793_690044.mp3
690889_694359,it got ferds [: feathers] .,/content/all_data/690889_694359.mp3
696794_699689,a chicken don't have furns [: fur] .,/content/all_data/696794_699689.mp3
704019_707189,chickens have feathers .,/content/all_data/704019_707189.mp3
710511_714719,is a rabbit .,/content/all_data/710511_714719.mp3
716559_719543,Vin is a rabbit .,/content/all_data/716559_719543.mp3
721439_724469,that's a silly guess .,/content/all_data/721439_724469.mp3
725043_728261,a rabbit won't not run .,/content/all_data/725043_728261.mp3
729514_732511,a rabbit will hop .,/content/all_data/729514_732511.mp3
736969_740269,it was a dog .,/content/all_data/736969_740269.mp3
744359_751639,<the> [/] the dog was lookin [: looking] <from> [/] from the parents .,/content/all_data/744359_751639.mp3
757980_759609,okay .,/content/all_data/757980_759609.mp3
761609_770359,the <&-th> [/] &-th the parent lookin [: looking] for in the bush bushes for a dog .,/content/all_data/761609_770359.mp3
771965_774559,it's a puppy .,/content/all_data/771965_774559.mp3
776089_779469,is shout it's a puppy .,/content/all_data/776089_779469.mp3
781216_784877,is u:h .,/content/all_data/781216_784877.mp3
787609_792299,it dropped a green ball from its mouth .,/content/all_data/787609_792299.mp3
801689_805169,"it bark, play catch with me .",/content/all_data/801689_805169.mp3
811669_814969,okay .,/content/all_data/811669_814969.mp3
857469_860969,why ?,/content/all_data/857469_860969.mp3
861590_865169,house .,/content/all_data/861590_865169.mp3
864169_866939,car .,/content/all_data/864169_866939.mp3
915015_917730,okay .,/content/all_data/915015_917730.mp3
982011_984014,what's that ?,/content/all_data/982011_984014.mp3
986469_988689,a nose .,/content/all_data/986469_988689.mp3
987689_990167,a eyes .,/content/all_data/987689_990167.mp3
989167_992359,is a cat .,/content/all_data/989167_992359.mp3
991359_994139,is a ball .,/content/all_data/991359_994139.mp3
993139_996215,is a sneaker .,/content/all_data/993139_996215.mp3
995215_998185,that's a fish .,/content/all_data/995215_998185.mp3
997185_1000419,that's a foon [: spoon] .,/content/all_data/997185_1000419.mp3
999419_1003839,that's a chair .,/content/all_data/999419_1003839.mp3
1002839_1005669,that's a key .,/content/all_data/1002839_1005669.mp3
1004669_1009011,is a scissors .,/content/all_data/1004669_1009011.mp3
1008011_1011059,is a rainbow .,/content/all_data/1008011_1011059.mp3
1010059_1013519,is a watch .,/content/all_data/1010059_1013519.mp3
1012519_1016049,that's a window .,/content/all_data/1012519_1016049.mp3
1015049_1018559,it her [: a] triangle .,/content/all_data/1015049_1018559.mp3
1017559_1021434,there's a water .,/content/all_data/1017559_1021434.mp3
1020434_1023797,there's a ping .,/content/all_data/1020434_1023797.mp3
1022797_1028889,<there's a> [/] there's a yellacopter [: helicopter] .,/content/all_data/1022797_1028889.mp3
1027889_1033799,there's a thing .,/content/all_data/1027889_1033799.mp3
1032799_1037889,there's <a> [/] a thing .,/content/all_data/1032799_1037889.mp3
1036889_1041359,that's a ice cream .,/content/all_data/1036889_1041359.mp3
1040359_1043980,that's a xxx .,/content/all_data/1040359_1043980.mp3
1042980_1047669,that's <a> [/] a water .,/content/all_data/1042980_1047669.mp3
1046669_1050139,that's a jail .,/content/all_data/1046669_1050139.mp3
1049139_1052269,that's a ice .,/content/all_data/1049139_1052269.mp3
1051269_1054669,that's a cup .,/content/all_data/1051269_1054669.mp3
1053669_1069044,that's a u:h hm: that's a <u:h> [/] u:h that's a .,/content/all_data/1053669_1069044.mp3
1068044_1072109,that's a .,/content/all_data/1068044_1072109.mp3
1073793_1076109,I don't know .,/content/all_data/1073793_1076109.mp3
1075969_1078109,a jar .,/content/all_data/1075969_1078109.mp3
1079217_1082469,u:h I don't know .,/content/all_data/1079217_1082469.mp3
1081469_1088514,I don't know .,/content/all_data/1081469_1088514.mp3
1087514_1090839,that's a ladder .,/content/all_data/1087514_1090839.mp3
1092049_1095964,that's a lava .,/content/all_data/1092049_1095964.mp3
1100219_1102298,that's a airplane .,/content/all_data/1100219_1102298.mp3
1104468_1108292,air go <fast> [/] fast !,/content/all_data/1104468_1108292.mp3
1107292_1109544,it's a tree .,/content/all_data/1107292_1109544.mp3
1109919_1113261,we're goin [: going] up the hill .,/content/all_data/1109919_1113261.mp3
1116219_1118261,it's a money .,/content/all_data/1116219_1118261.mp3
1149469_1151105,yeah .,/content/all_data/1149469_1151105.mp3
1186014_1191809,"I want this, and this, and this, and this .",/content/all_data/1186014_1191809.mp3
1197719_1199309,yeah .,/content/all_data/1197719_1199309.mp3
1201919_1203609,yeah .,/content/all_data/1201919_1203609.mp3
1224049_1225714,okay .,/content/all_data/1224049_1225714.mp3
1229388_1232589,yeah .,/content/all_data/1229388_1232589.mp3
1235480_1246549,"it starts with xxx this, and this, and this, and this .",/content/all_data/1235480_1246549.mp3
1261639_1264851,u:h .,/content/all_data/1261639_1264851.mp3
1277719_1281049,sittin [: sitting] .,/content/all_data/1277719_1281049.mp3
1286437_1291889,"sittin [: sitting], this one sittin [: sitting], this one sittin [: sitting] and this one sittin [: sitting] .",/content/all_data/1286437_1291889.mp3
1298219_1307047,and u:h mm: .,/content/all_data/1298219_1307047.mp3
1314639_1318049,they stand up .,/content/all_data/1314639_1318049.mp3
1320849_1328484,"this one standin [: standing] up, this one standin [: standing] up, and this one standin [: standing] up .",/content/all_data/1320849_1328484.mp3
1333859_1335549,yeah .,/content/all_data/1333859_1335549.mp3
1337889_1342609,that xxx these .,/content/all_data/1337889_1342609.mp3
1344669_1346669,yeah .,/content/all_data/1344669_1346669.mp3
1350105_1356049,this one's layin [: laying] down .,/content/all_data/1350105_1356049.mp3
1355049_1360389,"this one layin [: laying] down, this one layin [: laying] down, this one layin [: laying] down .",/content/all_data/1355049_1360389.mp3
1367013_1368719,yeah .,/content/all_data/1367013_1368719.mp3
1382654_1384699,okay .,/content/all_data/1382654_1384699.mp3
1399999_1401699,okay .,/content/all_data/1399999_1401699.mp3
1416729_1418370,okay .,/content/all_data/1416729_1418370.mp3
1424324_1425949,okay .,/content/all_data/1424324_1425949.mp3
1425669_1427545,okay .,/content/all_data/1425669_1427545.mp3
1430499_1432199,okay .,/content/all_data/1430499_1432199.mp3
1432109_1437199,okay .,/content/all_data/1432109_1437199.mp3
1547495_1549169,no .,/content/all_data/1547495_1549169.mp3
1674168_1694401,u:h mm: u:h it <was> [/] was the it was mm: .,/content/all_data/1674168_1694401.mp3
1693401_1702777,"it was the it was u:h it was, I don't know .",/content/all_data/1693401_1702777.mp3
1705669_1707480,yeah !,/content/all_data/1705669_1707480.mp3
1728199_1729858,yes .,/content/all_data/1728199_1729858.mp3
1730359_1735327,is was a frog in a whole box .,/content/all_data/1730359_1735327.mp3
1734327_1739480,and a dog looked very xxx .,/content/all_data/1734327_1739480.mp3
1739549_1743200,is a dog on its back .,/content/all_data/1739549_1743200.mp3
1743610_1746579,he was sleep .,/content/all_data/1743610_1746579.mp3
1745579_1748919,xxx the frog .,/content/all_data/1745579_1748919.mp3
1749659_1757480,and the dog was <in the> [/] in the whole box .,/content/all_data/1749659_1757480.mp3
1756480_1762109,and what's the boy doing ?,/content/all_data/1756480_1762109.mp3
1761109_1765479,lookin [: looking] there .,/content/all_data/1761109_1765479.mp3
1764479_1773829,he and they lookin [: looking] in the xxx in the window .,/content/all_data/1764479_1773829.mp3
1772829_1778278,"where the, and that boy was mad .",/content/all_data/1772829_1778278.mp3
1777278_1782449,was frog the dog .,/content/all_data/1777278_1782449.mp3
1781449_1791529,it was he the dog was lookin [: looking] for the bees .,/content/all_data/1781449_1791529.mp3
1790529_1797074,and he see the frog .,/content/all_data/1790529_1797074.mp3
1796074_1799777,but those was asleep .,/content/all_data/1796074_1799777.mp3
1798777_1806355,them saw a bee like &-s .,/content/all_data/1798777_1806355.mp3
1805355_1809120,it was that boy want in the tree .,/content/all_data/1805355_1809120.mp3
1808120_1814699,is that dog run runnin [: running] from the bees .,/content/all_data/1808120_1814699.mp3
1813699_1821401,and it was <a> [/] a boy hit her up hit his head .,/content/all_data/1813699_1821401.mp3
1820401_1829154,and that boy was lookin [: looking] <for> [/] for the gorilla .,/content/all_data/1820401_1829154.mp3
1828154_1833829,"for no rock, <for a> [/] for a frog .",/content/all_data/1828154_1833829.mp3
1832829_1844949,"hims [: he is] a dere [: deer] on his, it was that boy on this dere [: deer] head, and he said get off !",/content/all_data/1832829_1844949.mp3
1843949_1849949,and that dere [: deer] didn't help him .,/content/all_data/1843949_1849949.mp3
1848949_1852249,he falled [: fell] down the hill .,/content/all_data/1848949_1852249.mp3
1854449_1861651,"there was a dog on his head, he didn't want him to get wet .",/content/all_data/1854449_1861651.mp3
1860651_1865794,and he was lookin [: looking] for the frog right there .,/content/all_data/1860651_1865794.mp3
1864794_1875409,"and it was a, <and he> [/] and he did this, he xxx .",/content/all_data/1864794_1875409.mp3
1874409_1878659,he saved the frog .,/content/all_data/1874409_1878659.mp3
1877659_1880328,he's right there .,/content/all_data/1877659_1880328.mp3
1879328_1886909,"and he saved it, and he said bye .",/content/all_data/1879328_1886909.mp3
1898074_1902230,it was u:h good .,/content/all_data/1898074_1902230.mp3
1933079_1941919,"this a frog, and another frog, and a peoples, and another frog .",/content/all_data/1933079_1941919.mp3
1940919_1948904,"and another people, and another people, this a table, this a toilet, and this a dog .",/content/all_data/1940919_1948904.mp3
1950370_1959779,"it be a frog, and another frog, and a people, and a dog .",/content/all_data/1950370_1959779.mp3
1958779_1960919,and a toilet .,/content/all_data/1958779_1960919.mp3
1959919_1963449,and a frog .,/content/all_data/1959919_1963449.mp3
1962449_1964499,and a table .,/content/all_data/1962449_1964499.mp3
1963499_1966651,and a people and a table .,/content/all_data/1963499_1966651.mp3
1970620_1976529,"he beef, he been fightin [: fighting] .",/content/all_data/1970620_1976529.mp3
1977409_1990359,"a people, another people, and a frog, a frog, a people, frog, peep, table .",/content/all_data/1977409_1990359.mp3
1989359_1992796,and a toilet .,/content/all_data/1989359_1992796.mp3
1991796_1995529,and dog !,/content/all_data/1991796_1995529.mp3
2002549_2006779,frog .,/content/all_data/2002549_2006779.mp3
2005779_2013653,"frog, people, frog, people, frog, table .",/content/all_data/2005779_2013653.mp3
2012653_2015229,toilet .,/content/all_data/2012653_2015229.mp3
2014229_2018609,and dog .,/content/all_data/2014229_2018609.mp3
2020998_2022699,yeah .,/content/all_data/2020998_2022699.mp3
2022829_2031559,people and people and a frog and .,/content/all_data/2022829_2031559.mp3
2031929_2038357,"and a people, and a dog, and a toilet, and people .",/content/all_data/2031929_2038357.mp3
2037357_2046619,"a frog, a table <a> [/] a people, people .",/content/all_data/2037357_2046619.mp3
2045619_2052179,"people, people, people, dog .",/content/all_data/2045619_2052179.mp3
2051179_2053279,dog .,/content/all_data/2051179_2053279.mp3
2052279_2054351,toilet .,/content/all_data/2052279_2054351.mp3
2053351_2055479,frog .,/content/all_data/2053351_2055479.mp3
2054479_2056494,dog .,/content/all_data/2054479_2056494.mp3
2057699_2061229,people .,/content/all_data/2057699_2061229.mp3
2060229_2062529,frogs .,/content/all_data/2060229_2062529.mp3
2079429_2081429,yeah .,/content/all_data/2079429_2081429.mp3
2080429_2082777,they in a boat .,/content/all_data/2080429_2082777.mp3
2086148_2088479,yeah .,/content/all_data/2086148_2088479.mp3
2087479_2090728,they in the water .,/content/all_data/2087479_2090728.mp3
2095609_2101558,this a people .,/content/all_data/2095609_2101558.mp3
2100558_2102949,this a table .,/content/all_data/2100558_2102949.mp3
2101949_2105305,and this a frog .,/content/all_data/2101949_2105305.mp3
2104305_2108149,and this a toilet .,/content/all_data/2104305_2108149.mp3
2107149_2110947,this a dog .,/content/all_data/2107149_2110947.mp3
2109947_2113699,this a people .,/content/all_data/2109947_2113699.mp3
2112699_2115727,this a frogs .,/content/all_data/2112699_2115727.mp3
99318_103351,day [: they] with the frog .,/content/all_data/99318_103351.mp3
109271_111521,sleepin [: sleeping] .,/content/all_data/109271_111521.mp3
115151_117411,toys .,/content/all_data/115151_117411.mp3
121321_126491,xxx .,/content/all_data/121321_126491.mp3
130446_133036,yall [: yell] out the window .,/content/all_data/130446_133036.mp3
140571_145036,<das [: that's]> [/] das [: that's] the froggy's .,/content/all_data/140571_145036.mp3
155731_159771,xxx up .,/content/all_data/155731_159771.mp3
160443_163071,xxx up .,/content/all_data/160443_163071.mp3
166851_170481,trees .,/content/all_data/166851_170481.mp3
171446_174731,it's white .,/content/all_data/171446_174731.mp3
178912_183821,<dey [: they]> [/] dey [: they] in the snow .,/content/all_data/178912_183821.mp3
198412_204151,the bee fightin [: fighting] off dem [: them] .,/content/all_data/198412_204151.mp3
204871_208193,bee fyin [: flying] out .,/content/all_data/204871_208193.mp3
214726_217741,climb the tree .,/content/all_data/214726_217741.mp3
218193_221351,they got the tree .,/content/all_data/218193_221351.mp3
223662_228621,<he> [/] he can't xxx the tree .,/content/all_data/223662_228621.mp3
229621_233147,he kicked the feet on the tree .,/content/all_data/229621_233147.mp3
237662_240481,runnin [: running] .,/content/all_data/237662_240481.mp3
251981_257040,playing up here .,/content/all_data/251981_257040.mp3
257601_266650,owl .,/content/all_data/257601_266650.mp3
272474_275978,xxx das [: that's] a reindeer .,/content/all_data/272474_275978.mp3
277974_281021,dis [: this] the reindeer .,/content/all_data/277974_281021.mp3
284896_287196,reindeer .,/content/all_data/284896_287196.mp3
288693_296850,fallin [: falling] off .,/content/all_data/288693_296850.mp3
301600_305194,he's in the water .,/content/all_data/301600_305194.mp3
305369_309693,"he's in the water, too .",/content/all_data/305369_309693.mp3
316021_321539,the tree broke .,/content/all_data/316021_321539.mp3
329896_332976,he on the tree .,/content/all_data/329896_332976.mp3
335981_339695,saying shh .,/content/all_data/335981_339695.mp3
347771_351162,xxx up the tree .,/content/all_data/347771_351162.mp3
353271_357400,he's on the tree .,/content/all_data/353271_357400.mp3
359571_362541,he under the tree .,/content/all_data/359571_362541.mp3
470771_472820,swingin [: swinging] .,/content/all_data/470771_472820.mp3
482146_485950,sittin [: sitting] down .,/content/all_data/482146_485950.mp3
496020_498350,swingin [: swinging] .,/content/all_data/496020_498350.mp3
